order_id,Product_ID,seller_id,order_date,delivery_date,expected_delivery_date,quantity
1775,1029,91160,11-06-2021,05-07-2021,04-07-2021,6
1776,1013,7600,02-09-2021,27-09-2021,28-09-2021,10
1777,1046,21660,16-01-2021,09-02-2021,07-02-2021,13
1778,1035,8381,24-01-2021,07-02-2021,08-02-2021,13
1779,1006,64017,07-07-2021,21-07-2021,23-07-2021,13
1780,1082,85960,27-01-2021,29-01-2021,30-01-2021,13
1781,1069,18111,21-08-2021,11-09-2021,12-09-2021,10
1782,1047,9840,07-03-2021,23-03-2021,21-03-2021,5
1783,1025,8240,17-01-2021,19-01-2021,20-01-2021,8
1784,1066,29046,14-03-2021,04-04-2021,05-04-2021,8
1785,1010,7862,22-03-2021,02-04-2021,04-04-2021,2
1786,1056,30290,02-05-2021,08-05-2021,10-05-2021,14
1787,1030,6708,18-07-2021,31-07-2021,02-08-2021,2
1788,1005,18707,08-10-2021,13-10-2021,11-10-2021,7
1789,1033,9627,11-10-2021,03-11-2021,05-11-2021,7
1790,1065,20020,16-05-2021,27-05-2021,26-05-2021,3
1791,1018,74920,05-05-2021,21-05-2021,22-05-2021,3
1792,1096,15460,16-07-2021,12-08-2021,13-08-2021,2
1793,1049,75064,27-01-2021,03-02-2021,04-02-2021,6
1794,1011,11618,18-04-2021,08-05-2021,09-05-2021,5
1795,1085,18135,07-06-2021,30-06-2021,01-07-2021,9
1796,1026,29160,31-07-2021,06-08-2021,04-08-2021,14
1797,1063,15130,25-07-2021,06-08-2021,07-08-2021,11
1798,1089,62106,17-03-2021,01-04-2021,31-03-2021,12
1799,1086,39401,11-03-2021,04-04-2021,06-04-2021,1
1800,1059,18013,21-06-2021,23-06-2021,21-06-2021,14
1801,1027,2616,02-08-2021,17-08-2021,16-08-2021,7
1802,1049,6381,05-10-2021,23-10-2021,22-10-2021,7
1803,1077,37137,03-04-2021,16-04-2021,17-04-2021,5
1804,1033,9280,10-04-2021,21-04-2021,20-04-2021,12
1805,1098,36700,02-10-2021,03-10-2021,05-10-2021,1
1806,1099,71571,01-08-2021,16-08-2021,15-08-2021,3
1807,1001,13871,17-02-2021,03-03-2021,05-03-2021,1
1808,1021,8451,13-10-2021,30-10-2021,28-10-2021,1
1809,1055,4171,11-02-2021,25-02-2021,26-02-2021,10
1810,1006,36504,22-03-2021,04-04-2021,06-04-2021,3
1811,1092,59152,22-10-2021,24-10-2021,23-10-2021,13
1812,1081,7197,09-07-2021,13-07-2021,12-07-2021,5
1813,1069,45986,11-08-2021,01-09-2021,03-09-2021,10
1814,1095,12940,04-03-2021,28-03-2021,27-03-2021,13
1815,1005,91550,02-05-2021,17-05-2021,18-05-2021,12
1816,1003,5352,02-02-2021,06-02-2021,05-02-2021,11
1817,1053,58011,27-06-2021,05-07-2021,07-07-2021,12
1818,1023,36110,15-03-2021,10-04-2021,08-04-2021,6
1819,1053,29290,19-01-2021,22-01-2021,20-01-2021,10
1820,1037,20031,25-09-2021,03-10-2021,04-10-2021,3
1821,1074,30170,03-01-2021,10-01-2021,09-01-2021,12
1822,1074,30690,05-09-2021,12-09-2021,13-09-2021,12
1823,1083,64020,29-04-2021,04-05-2021,05-05-2021,11
1824,1017,18160,04-01-2021,28-01-2021,29-01-2021,2
1825,1085,3959,27-01-2021,22-02-2021,21-02-2021,14
1826,1078,26125,16-08-2021,06-09-2021,08-09-2021,15
1827,1073,2804,09-05-2021,05-06-2021,04-06-2021,12
1828,1001,99200,09-01-2021,27-01-2021,26-01-2021,6
1829,1051,69918,06-04-2021,28-04-2021,29-04-2021,6
1830,1045,38413,22-03-2021,23-03-2021,25-03-2021,9
1831,1077,8536,04-08-2021,20-08-2021,19-08-2021,5
1832,1004,12215,06-09-2021,27-09-2021,29-09-2021,4
1833,1062,91781,03-03-2021,20-03-2021,21-03-2021,2
1834,1065,65067,23-02-2021,08-03-2021,09-03-2021,14
1835,1032,6786,02-01-2021,07-01-2021,09-01-2021,7
1836,1034,81270,18-08-2021,24-08-2021,25-08-2021,2
1837,1092,87043,12-01-2021,27-01-2021,29-01-2021,7
1838,1095,88430,02-01-2021,15-01-2021,17-01-2021,9
1839,1072,7080,16-09-2021,27-09-2021,28-09-2021,4
1840,1039,24358,30-06-2021,08-07-2021,09-07-2021,15
1841,1026,22460,29-06-2021,12-07-2021,14-07-2021,9
1842,1034,74973,10-01-2021,29-01-2021,30-01-2021,2
1843,1054,74435,03-07-2021,09-07-2021,11-07-2021,1
1844,1003,13208,26-09-2021,18-10-2021,20-10-2021,13
1845,1050,6270,25-04-2021,22-05-2021,21-05-2021,6
1846,1012,87260,17-09-2021,10-10-2021,08-10-2021,5
1847,1065,55644,19-10-2021,04-11-2021,03-11-2021,11
1848,1054,20720,24-09-2021,14-10-2021,13-10-2021,9
1849,1005,29500,11-08-2021,01-09-2021,02-09-2021,10
1850,1094,86055,08-04-2021,27-04-2021,28-04-2021,3
1851,1094,5798,23-04-2021,02-05-2021,04-05-2021,15
1852,1057,48970,11-04-2021,08-05-2021,10-05-2021,8
1853,1017,9750,27-09-2021,18-10-2021,20-10-2021,3
1854,1047,6540,10-08-2021,27-08-2021,29-08-2021,14
1855,1023,20780,26-01-2021,02-02-2021,04-02-2021,5
1856,1079,22753,13-01-2021,22-01-2021,20-01-2021,11
1857,1085,17490,01-09-2021,10-09-2021,09-09-2021,14
1858,1014,31741,16-03-2021,27-03-2021,29-03-2021,9
1859,1066,90440,26-03-2021,09-04-2021,11-04-2021,11
1860,1075,57071,09-04-2021,04-05-2021,05-05-2021,5
1861,1051,25025,31-05-2021,20-06-2021,18-06-2021,8
1862,1038,88056,11-10-2021,20-10-2021,21-10-2021,7
1863,1064,4545,10-05-2021,18-05-2021,20-05-2021,9
1864,1098,17207,29-03-2021,17-04-2021,18-04-2021,9
1865,1038,1131,27-07-2021,30-07-2021,28-07-2021,6
1866,1050,38500,11-04-2021,21-04-2021,23-04-2021,10
1867,1098,5124,23-03-2021,07-04-2021,09-04-2021,15
1868,1082,74936,31-03-2021,03-04-2021,04-04-2021,13
1869,1030,12946,25-09-2021,20-10-2021,21-10-2021,9
1870,1079,84450,01-08-2021,12-08-2021,11-08-2021,5
1871,1091,31310,24-09-2021,08-10-2021,07-10-2021,14
1872,1051,12030,26-09-2021,14-10-2021,16-10-2021,12
1873,1063,4295,25-04-2021,07-05-2021,08-05-2021,1
1874,1098,89705,25-03-2021,10-04-2021,11-04-2021,4
1875,1052,31015,26-02-2021,27-02-2021,28-02-2021,15
1876,1038,23515,20-05-2021,24-05-2021,23-05-2021,8
1877,1097,12334,14-07-2021,02-08-2021,31-07-2021,14
1878,1088,64605,31-03-2021,20-04-2021,22-04-2021,6
1879,1079,45690,11-10-2021,20-10-2021,19-10-2021,9
1880,1030,41940,19-02-2021,16-03-2021,14-03-2021,5
1881,1051,18890,18-02-2021,10-03-2021,08-03-2021,2
1882,1081,14015,05-07-2021,07-07-2021,08-07-2021,9
1883,1005,30350,27-02-2021,05-03-2021,04-03-2021,5
1884,1029,7031,16-08-2021,08-09-2021,09-09-2021,12
1885,1004,5679,18-10-2021,13-11-2021,12-11-2021,4
1886,1010,87250,22-09-2021,18-10-2021,16-10-2021,4
1887,1056,5092,27-01-2021,20-02-2021,21-02-2021,3
1888,1017,4117,20-04-2021,03-05-2021,04-05-2021,8
1889,1074,36800,31-07-2021,11-08-2021,12-08-2021,10
1890,1017,17514,21-06-2021,07-07-2021,05-07-2021,5
1891,1084,38195,12-08-2021,14-08-2021,15-08-2021,11
1892,1088,28909,09-04-2021,11-04-2021,09-04-2021,7
1893,1069,36600,06-03-2021,14-03-2021,13-03-2021,12
1894,1034,62115,11-10-2021,13-10-2021,12-10-2021,15
1895,1006,27910,26-07-2021,15-08-2021,17-08-2021,11
1896,1053,70390,14-03-2021,31-03-2021,02-04-2021,13
1897,1066,92020,26-08-2021,17-09-2021,16-09-2021,6
1898,1077,16430,30-06-2021,04-07-2021,06-07-2021,8
1899,1043,13060,04-08-2021,14-08-2021,16-08-2021,7
1900,1075,38320,07-07-2021,24-07-2021,26-07-2021,9
1901,1023,3165,05-05-2021,06-05-2021,08-05-2021,7
1902,1055,17800,12-01-2021,15-01-2021,17-01-2021,4
1903,1080,7807,05-01-2021,21-01-2021,19-01-2021,15
1904,1095,41230,24-03-2021,07-04-2021,05-04-2021,4
1905,1075,5303,11-01-2021,23-01-2021,21-01-2021,15
1906,1016,21740,21-01-2021,04-02-2021,06-02-2021,15
1907,1008,3317,15-08-2021,17-08-2021,19-08-2021,4
1908,1004,18143,15-03-2021,08-04-2021,07-04-2021,7
1909,1004,7813,18-07-2021,09-08-2021,11-08-2021,12
1910,1056,69020,27-01-2021,06-02-2021,05-02-2021,1
1911,1025,13506,23-08-2021,06-09-2021,08-09-2021,1
1912,1067,29104,23-08-2021,09-09-2021,08-09-2021,6
1913,1096,28455,03-04-2021,19-04-2021,20-04-2021,15
1914,1067,14030,09-05-2021,12-05-2021,11-05-2021,14
1915,1027,8830,17-04-2021,04-05-2021,03-05-2021,7
1916,1093,3547,12-10-2021,19-10-2021,17-10-2021,15
1917,1032,13604,02-01-2021,12-01-2021,10-01-2021,15
1918,1050,74555,07-03-2021,03-04-2021,04-04-2021,6
1919,1061,78890,29-06-2021,21-07-2021,23-07-2021,8
1920,1051,4183,26-07-2021,16-08-2021,17-08-2021,13
1921,1019,21715,17-02-2021,18-02-2021,19-02-2021,14
1922,1021,89220,10-10-2021,02-11-2021,03-11-2021,5
1923,1005,2762,05-07-2021,26-07-2021,27-07-2021,3
1924,1082,29101,04-04-2021,18-04-2021,16-04-2021,14
1925,1092,88501,16-07-2021,12-08-2021,11-08-2021,4
1926,1042,24240,08-02-2021,18-02-2021,20-02-2021,15
1927,1061,49015,02-08-2021,06-08-2021,07-08-2021,6
1928,1022,26052,14-10-2021,19-10-2021,18-10-2021,11
1929,1021,9619,31-01-2021,06-02-2021,07-02-2021,9
1930,1070,2832,22-06-2021,30-06-2021,28-06-2021,10
1931,1001,12412,04-06-2021,19-06-2021,21-06-2021,15
1932,1005,91510,22-08-2021,23-08-2021,25-08-2021,9
1933,1012,13274,28-04-2021,20-05-2021,21-05-2021,15
1934,1090,12440,03-04-2021,21-04-2021,20-04-2021,4
1935,1046,60831,01-07-2021,16-07-2021,18-07-2021,12
1936,1034,36400,16-07-2021,01-08-2021,03-08-2021,2
1937,1049,23095,04-06-2021,25-06-2021,23-06-2021,4
1938,1078,26015,12-06-2021,28-06-2021,30-06-2021,14
1939,1090,1152,02-04-2021,21-04-2021,23-04-2021,15
1940,1045,22793,11-09-2021,04-10-2021,03-10-2021,14
1941,1027,9784,30-09-2021,05-10-2021,07-10-2021,10
1942,1073,30260,09-06-2021,10-06-2021,11-06-2021,6
1943,1026,35162,22-02-2021,14-03-2021,15-03-2021,6
1944,1047,9820,17-07-2021,09-08-2021,10-08-2021,2
1945,1086,85035,04-07-2021,22-07-2021,24-07-2021,2
1946,1056,1107,20-04-2021,13-05-2021,14-05-2021,8
1947,1094,13070,24-06-2021,02-07-2021,30-06-2021,11
1948,1063,77320,24-08-2021,02-09-2021,31-08-2021,10
1949,1048,62320,02-02-2021,17-02-2021,19-02-2021,1
1950,1061,37500,16-10-2021,31-10-2021,29-10-2021,6
1951,1081,23052,30-09-2021,23-10-2021,24-10-2021,11
1952,1026,79500,05-08-2021,25-08-2021,26-08-2021,14
1953,1036,74595,18-04-2021,26-04-2021,27-04-2021,2
1954,1001,18040,28-03-2021,15-04-2021,16-04-2021,3
1955,1008,31110,20-01-2021,05-02-2021,04-02-2021,7
1956,1099,5727,18-05-2021,07-06-2021,09-06-2021,13
1957,1052,99980,20-08-2021,30-08-2021,28-08-2021,3
1958,1079,18460,21-06-2021,01-07-2021,03-07-2021,11
1959,1047,4003,17-01-2021,10-02-2021,09-02-2021,8
1960,1056,9330,19-09-2021,07-10-2021,09-10-2021,15
1961,1086,80060,19-03-2021,15-04-2021,17-04-2021,13
1962,1014,7135,09-02-2021,18-02-2021,20-02-2021,13
1963,1090,57084,18-06-2021,14-07-2021,13-07-2021,6
1964,1028,57770,08-07-2021,16-07-2021,18-07-2021,8
1965,1087,12321,24-07-2021,29-07-2021,28-07-2021,5
1966,1078,88060,25-02-2021,10-03-2021,09-03-2021,11
1967,1088,31260,11-10-2021,07-11-2021,06-11-2021,14
1968,1002,38411,14-03-2021,03-04-2021,05-04-2021,15
1969,1026,9111,22-05-2021,25-05-2021,23-05-2021,11
1970,1014,3317,04-01-2021,23-01-2021,24-01-2021,5
1971,1059,38410,26-08-2021,12-09-2021,11-09-2021,2
1972,1056,12721,22-07-2021,08-08-2021,09-08-2021,1
1973,1007,60822,04-09-2021,24-09-2021,26-09-2021,1
1974,1003,22070,22-01-2021,18-02-2021,19-02-2021,13
1975,1023,28495,18-01-2021,30-01-2021,29-01-2021,1
1976,1018,96810,15-10-2021,04-11-2021,06-11-2021,11
1977,1038,3420,23-04-2021,06-05-2021,08-05-2021,1
1978,1099,30644,24-04-2021,18-05-2021,17-05-2021,2
1979,1015,90450,07-04-2021,21-04-2021,19-04-2021,13
1980,1064,27213,19-10-2021,14-11-2021,13-11-2021,9
1981,1089,19470,02-10-2021,12-10-2021,11-10-2021,15
1982,1028,90620,30-03-2021,07-04-2021,06-04-2021,14
1983,1074,30610,12-07-2021,14-07-2021,12-07-2021,10
1984,1039,89228,23-09-2021,30-09-2021,28-09-2021,3
1985,1057,29124,07-02-2021,09-02-2021,07-02-2021,1
1986,1017,9431,02-08-2021,15-08-2021,17-08-2021,13
1987,1086,68745,13-07-2021,09-08-2021,11-08-2021,3
1988,1090,66085,04-02-2021,16-02-2021,17-02-2021,13
1989,1044,12286,06-01-2021,29-01-2021,27-01-2021,13
1990,1025,34000,17-08-2021,06-09-2021,08-09-2021,10
1991,1017,3319,09-01-2021,16-01-2021,15-01-2021,7
1992,1013,29155,23-07-2021,14-08-2021,15-08-2021,5
1993,1084,32143,29-03-2021,11-04-2021,10-04-2021,3
1994,1025,85035,15-07-2021,17-07-2021,18-07-2021,2
1995,1068,4040,14-04-2021,28-04-2021,27-04-2021,1
1996,1010,12955,13-01-2021,02-02-2021,31-01-2021,10
1997,1067,35160,18-01-2021,31-01-2021,01-02-2021,7
1998,1018,69180,05-05-2021,21-05-2021,19-05-2021,13
1999,1100,6624,15-06-2021,12-07-2021,13-07-2021,5
2000,1086,53130,07-04-2021,24-04-2021,23-04-2021,3
